# Columns: s_cen(1) s_min(2) s_max(3) xi_iso(4)
0.05 0 0.1 10.35707364
0.15 0.1 0.2 15.49129838
0.25 0.2 0.3 16.40527376
0.35 0.3 0.4 16.35822539
0.45 0.4 0.5 18.59299986
0.55 0.5 0.6 21.5364687
0.65 0.6 0.7 21.80680032
0.75 0.7 0.8 20.88537389
0.85 0.8 0.9 21.07495566
0.95 0.9 1 21.19929466
1.05 1 1.1 19.46078112
1.15 1.1 1.2 19.85077099
1.25 1.2 1.3 18.52802617
1.35 1.3 1.4 18.13829499
1.45 1.4 1.5 17.19525667
1.55 1.5 1.6 15.40140838
1.65 1.6 1.7 16.2234575
1.75 1.7 1.8 14.54696956
1.85 1.8 1.9 13.42305818
1.95 1.9 2 13.00326059
2.05 2 2.1 12.53088053
2.15 2.1 2.2 10.66086023
2.25 2.2 2.3 10.68835259
2.35 2.3 2.4 9.616093765
2.45 2.4 2.5 9.261927753
2.55 2.5 2.6 8.582905212
2.65 2.6 2.7 8.129993944
2.75 2.7 2.8 8.102784434
2.85 2.8 2.9 7.345622022
2.95 2.9 3 6.927775987
3.05 3 3.1 6.650983399
3.15 3.1 3.2 6.527257093
3.25 3.2 3.3 6.259130831
3.35 3.3 3.4 5.794887994
3.45 3.4 3.5 5.430190527
3.55 3.5 3.6 5.25536746
3.65 3.6 3.7 5.158066763
3.75 3.7 3.8 5.120975936
3.85 3.8 3.9 4.931371619
3.95 3.9 4 4.554201889
4.05 4 4.1 4.432653178
4.15 4.1 4.2 4.519832381
4.25 4.2 4.3 4.145273507
4.35 4.3 4.4 4.065724949
4.45 4.4 4.5 3.875153246
4.55 4.5 4.6 3.837135839
4.65 4.6 4.7 3.703358653
4.75 4.7 4.8 3.56881827
4.85 4.8 4.9 3.332261775
4.95 4.9 5 3.254999366
5.05 5 5.1 3.273561649
5.15 5.1 5.2 3.215140448
5.25 5.2 5.3 3.022498746
5.35 5.3 5.4 2.90319135
5.45 5.4 5.5 2.798445445
5.55 5.5 5.6 2.860000188
5.65 5.6 5.7 2.877867072
5.75 5.7 5.8 2.713587714
5.85 5.8 5.9 2.695777445
5.95 5.9 6 2.64811279
6.05 6 6.1 2.532760357
6.15 6.1 6.2 2.296723115
6.25 6.2 6.3 2.331783097
6.35 6.3 6.4 2.276112415
6.45 6.4 6.5 2.359630613
6.55 6.5 6.6 2.248293295
6.65 6.6 6.7 2.14804215
6.75 6.7 6.8 2.210362023
6.85 6.8 6.9 2.043477912
6.95 6.9 7 1.886211487
7.05 7 7.1 1.980176104
7.15 7.1 7.2 1.917542734
7.25 7.2 7.3 1.884002494
7.35 7.3 7.4 1.766406264
7.45 7.4 7.5 1.753560077
7.55 7.5 7.6 1.807407251
7.65 7.6 7.7 1.738077464
7.75 7.7 7.8 1.714462397
7.85 7.8 7.9 1.616588864
7.95 7.9 8 1.646254502
8.05 8 8.1 1.572587645
8.15 8.1 8.2 1.570645924
8.25 8.2 8.3 1.53766072
8.35 8.3 8.4 1.481717545
8.45 8.4 8.5 1.415439636
8.55 8.5 8.6 1.428590024
8.65 8.6 8.7 1.409622063
8.75 8.7 8.8 1.30051322
8.85 8.8 8.9 1.354640745
8.95 8.9 9 1.262867177
9.05 9 9.1 1.291990025
9.15 9.1 9.2 1.246683132
9.25 9.2 9.3 1.283031213
9.35 9.3 9.4 1.202388546
