# Columns: s_cen(1) s_min(2) s_max(3) xi_iso(4)
0.05 0 0.1 38.1340311
0.15 0.1 0.2 16.8376184
0.25 0.2 0.3 13.99037011
0.35 0.3 0.4 20.85656436
0.45 0.4 0.5 19.53202377
0.55 0.5 0.6 20.83421794
0.65 0.6 0.7 22.40301997
0.75 0.7 0.8 20.91734631
0.85 0.8 0.9 20.66716846
0.95 0.9 1 20.72304444
1.05 1 1.1 19.53734078
1.15 1.1 1.2 18.79909797
1.25 1.2 1.3 17.66217815
1.35 1.3 1.4 17.80396633
1.45 1.4 1.5 16.63962166
1.55 1.5 1.6 16.20825331
1.65 1.6 1.7 15.13139492
1.75 1.7 1.8 14.11820694
1.85 1.8 1.9 13.68284328
1.95 1.9 2 12.73970429
2.05 2 2.1 11.62946991
2.15 2.1 2.2 11.24283531
2.25 2.2 2.3 10.24277408
2.35 2.3 2.4 9.546390846
2.45 2.4 2.5 9.299860003
2.55 2.5 2.6 8.801164409
2.65 2.6 2.7 8.261994073
2.75 2.7 2.8 7.885607588
2.85 2.8 2.9 7.388108323
2.95 2.9 3 6.859427343
3.05 3 3.1 6.843704521
3.15 3.1 3.2 6.289670567
3.25 3.2 3.3 6.08644479
3.35 3.3 3.4 5.854910879
3.45 3.4 3.5 5.573662572
3.55 3.5 3.6 5.50375656
3.65 3.6 3.7 5.278667133
3.75 3.7 3.8 4.869131692
3.85 3.8 3.9 4.806591478
3.95 3.9 4 4.604422178
4.05 4 4.1 4.554457895
4.15 4.1 4.2 4.456956583
4.25 4.2 4.3 4.23887655
4.35 4.3 4.4 4.053552724
4.45 4.4 4.5 3.982409652
4.55 4.5 4.6 3.780794385
4.65 4.6 4.7 3.672844629
4.75 4.7 4.8 3.572097534
4.85 4.8 4.9 3.532691455
4.95 4.9 5 3.356339209
5.05 5 5.1 3.2494147
5.15 5.1 5.2 3.208651425
5.25 5.2 5.3 3.166104696
5.35 5.3 5.4 3.04125136
5.45 5.4 5.5 3.093211448
5.55 5.5 5.6 2.875006059
5.65 5.6 5.7 2.75344151
5.75 5.7 5.8 2.74012427
5.85 5.8 5.9 2.721059412
5.95 5.9 6 2.585961973
6.05 6 6.1 2.567219265
6.15 6.1 6.2 2.510905175
6.25 6.2 6.3 2.463102674
6.35 6.3 6.4 2.315618724
6.45 6.4 6.5 2.294481811
6.55 6.5 6.6 2.288778564
6.65 6.6 6.7 2.138384642
6.75 6.7 6.8 2.119366443
6.85 6.8 6.9 2.08575869
6.95 6.9 7 2.048456777
7.05 7 7.1 1.981510314
7.15 7.1 7.2 1.943945475
7.25 7.2 7.3 1.908293672
7.35 7.3 7.4 1.816342767
7.45 7.4 7.5 1.837057464
7.55 7.5 7.6 1.79970636
7.65 7.6 7.7 1.760934827
7.75 7.7 7.8 1.666414523
7.85 7.8 7.9 1.68140209
7.95 7.9 8 1.64130226
8.05 8 8.1 1.651077206
8.15 8.1 8.2 1.5677521
8.25 8.2 8.3 1.563141623
8.35 8.3 8.4 1.519587266
8.45 8.4 8.5 1.468863037
8.55 8.5 8.6 1.465908551
8.65 8.6 8.7 1.398743423
8.75 8.7 8.8 1.377233241
8.85 8.8 8.9 1.305189709
8.95 8.9 9 1.353564523
9.05 9 9.1 1.347783585
9.15 9.1 9.2 1.300869198
9.25 9.2 9.3 1.305502555
9.35 9.3 9.4 1.242998698
9.45 9.4 9.5 1.169450751
9.55 9.5 9.6 1.185460154
9.65 9.6 9.7 1.15356603
9.75 9.7 9.8 1.11791811
9.85 9.8 9.9 1.114476136
9.95 9.9 10 1.116161775
10.05 10 10.1 1.070941442
10.15 10.1 10.2 1.064008622
10.25 10.2 10.3 1.061739152
10.35 10.3 10.4 1.022546847
10.45 10.4 10.5 1.022800927
10.55 10.5 10.6 1.001436709
10.65 10.6 10.7 0.9849904269
10.75 10.7 10.8 0.9777520834
10.85 10.8 10.9 0.9229173646
10.95 10.9 11 0.9246372231
11.05 11 11.1 0.92532498
11.15 11.1 11.2 0.879274304
11.25 11.2 11.3 0.8780952468
11.35 11.3 11.4 0.8553792219
11.45 11.4 11.5 0.8621208844
11.55 11.5 11.6 0.8394884052
11.65 11.6 11.7 0.8348558858
11.75 11.7 11.8 0.8302217266
11.85 11.8 11.9 0.8098887667
11.95 11.9 12 0.7493179443
12.05 12 12.1 0.7789008499
12.15 12.1 12.2 0.7463137189
12.25 12.2 12.3 0.7530510426
12.35 12.3 12.4 0.7417683836
12.45 12.4 12.5 0.7439637343
12.55 12.5 12.6 0.7111830738
12.65 12.6 12.7 0.727922283
12.75 12.7 12.8 0.6971045762
12.85 12.8 12.9 0.6641427794
12.95 12.9 13 0.6837586855
13.05 13 13.1 0.6705944238
13.15 13.1 13.2 0.658413876
13.25 13.2 13.3 0.6384961595
13.35 13.3 13.4 0.6358462174
13.45 13.4 13.5 0.6354751347
13.55 13.5 13.6 0.6090106119
13.65 13.6 13.7 0.626548475
13.75 13.7 13.8 0.6159840619
13.85 13.8 13.9 0.5915635968
13.95 13.9 14 0.5825182831
14.05 14 14.1 0.569293742
14.15 14.1 14.2 0.5592858744
14.25 14.2 14.3 0.549067802
14.35 14.3 14.4 0.5657745998
14.45 14.4 14.5 0.5354158312
14.55 14.5 14.6 0.5454295624
14.65 14.6 14.7 0.5139455465
14.75 14.7 14.8 0.5227096319
14.85 14.8 14.9 0.5166951584
14.95 14.9 15 0.5111024947
15.05 15 15.1 0.5037075406
