# Columns: s_cen(1) s_min(2) s_max(3) xi_iso(4)
0.05 0 0.1 30.00378474
0.15 0.1 0.2 9.629444366
0.25 0.2 0.3 14.0181475
0.35 0.3 0.4 16.84663818
0.45 0.4 0.5 19.88400744
0.55 0.5 0.6 21.95301352
0.65 0.6 0.7 21.25079866
0.75 0.7 0.8 21.34227754
0.85 0.8 0.9 21.29670123
0.95 0.9 1 21.14903216
1.05 1 1.1 19.79190239
1.15 1.1 1.2 18.92800181
1.25 1.2 1.3 18.21219613
1.35 1.3 1.4 17.99189909
1.45 1.4 1.5 17.15607533
1.55 1.5 1.6 15.60842529
1.65 1.6 1.7 14.8132521
1.75 1.7 1.8 13.81268966
1.85 1.8 1.9 13.81508428
1.95 1.9 2 12.50120403
2.05 2 2.1 11.92110938
2.15 2.1 2.2 11.09334059
2.25 2.2 2.3 10.40172663
2.35 2.3 2.4 9.956249622
2.45 2.4 2.5 9.127150491
2.55 2.5 2.6 8.267802298
2.65 2.6 2.7 8.160909637
2.75 2.7 2.8 7.752140146
2.85 2.8 2.9 7.29474792
2.95 2.9 3 6.748717309
3.05 3 3.1 6.619499025
3.15 3.1 3.2 6.362233388
3.25 3.2 3.3 6.208371465
3.35 3.3 3.4 5.869035524
3.45 3.4 3.5 5.568966066
3.55 3.5 3.6 5.353702338
3.65 3.6 3.7 5.09499947
3.75 3.7 3.8 5.041118926
3.85 3.8 3.9 4.775807828
3.95 3.9 4 4.590214195
4.05 4 4.1 4.460911649
4.15 4.1 4.2 4.271349545
4.25 4.2 4.3 4.200795565
4.35 4.3 4.4 4.102845455
4.45 4.4 4.5 4.010970017
4.55 4.5 4.6 3.783728659
4.65 4.6 4.7 3.733839856
4.75 4.7 4.8 3.621026889
4.85 4.8 4.9 3.557006171
4.95 4.9 5 3.385691713
5.05 5 5.1 3.285909318
5.15 5.1 5.2 3.232980624
5.25 5.2 5.3 3.070103174
5.35 5.3 5.4 2.989292747
5.45 5.4 5.5 3.014934358
5.55 5.5 5.6 2.943646755
5.65 5.6 5.7 2.794735093
5.75 5.7 5.8 2.749956729
5.85 5.8 5.9 2.618742868
5.95 5.9 6 2.628892935
6.05 6 6.1 2.496438309
6.15 6.1 6.2 2.517400635
6.25 6.2 6.3 2.344239501
6.35 6.3 6.4 2.395327381
6.45 6.4 6.5 2.287901223
6.55 6.5 6.6 2.258013054
6.65 6.6 6.7 2.172109596
6.75 6.7 6.8 2.130703308
6.85 6.8 6.9 2.088381862
6.95 6.9 7 2.010964551
7.05 7 7.1 1.944282868
7.15 7.1 7.2 1.879815862
7.25 7.2 7.3 1.898691993
7.35 7.3 7.4 1.806064036
7.45 7.4 7.5 1.782841863
7.55 7.5 7.6 1.789128317
7.65 7.6 7.7 1.685126952
7.75 7.7 7.8 1.673079455
7.85 7.8 7.9 1.620932143
7.95 7.9 8 1.589684164
8.05 8 8.1 1.615672067
8.15 8.1 8.2 1.537500172
8.25 8.2 8.3 1.520361859
8.35 8.3 8.4 1.498155777
8.45 8.4 8.5 1.437053943
8.55 8.5 8.6 1.439039594
8.65 8.6 8.7 1.399272359
8.75 8.7 8.8 1.382402944
8.85 8.8 8.9 1.355523758
8.95 8.9 9 1.308682466
9.05 9 9.1 1.313956085
9.15 9.1 9.2 1.262182865
9.25 9.2 9.3 1.278238969
9.35 9.3 9.4 1.2636553
9.45 9.4 9.5 1.169375373
9.55 9.5 9.6 1.196983546
9.65 9.6 9.7 1.160510648
9.75 9.7 9.8 1.160461885
9.85 9.8 9.9 1.107236822
9.95 9.9 10 1.100904134
10.05 10 10.1 1.060801295
10.15 10.1 10.2 1.050398721
10.25 10.2 10.3 1.031973233
10.35 10.3 10.4 0.9966492889
10.45 10.4 10.5 0.9910128395
10.55 10.5 10.6 0.9972387394
10.65 10.6 10.7 0.9872375565
10.75 10.7 10.8 0.9347821665
10.85 10.8 10.9 0.9216429567
10.95 10.9 11 0.9147053847
11.05 11 11.1 0.9188207411
11.15 11.1 11.2 0.8895746946
11.25 11.2 11.3 0.9041818057
11.35 11.3 11.4 0.8725370024
11.45 11.4 11.5 0.8472677606
11.55 11.5 11.6 0.8273491636
11.65 11.6 11.7 0.8357239135
11.75 11.7 11.8 0.8141413135
11.85 11.8 11.9 0.7934791165
11.95 11.9 12 0.7747375015
12.05 12 12.1 0.7559612481
12.15 12.1 12.2 0.7511509976
12.25 12.2 12.3 0.7581836072
12.35 12.3 12.4 0.7480967293
12.45 12.4 12.5 0.7084316117
12.55 12.5 12.6 0.7249252177
12.65 12.6 12.7 0.7236877018
12.75 12.7 12.8 0.6989841062
12.85 12.8 12.9 0.6759988554
12.95 12.9 13 0.6717854743
13.05 13 13.1 0.6676196079
13.15 13.1 13.2 0.6552026644
13.25 13.2 13.3 0.6272229182
13.35 13.3 13.4 0.6308394192
