# Columns: s_cen(1) s_min(2) s_max(3) xi_iso(4)
0.05 0 0.1 52.65448974
0.15 0.1 0.2 16.6670261
0.25 0.2 0.3 15.82926527
0.35 0.3 0.4 16.25859913
0.45 0.4 0.5 21.18551765
0.55 0.5 0.6 22.00404487
0.65 0.6 0.7 21.03135885
0.75 0.7 0.8 21.45445395
0.85 0.8 0.9 22.37602503
0.95 0.9 1 21.23631902
1.05 1 1.1 19.78593096
1.15 1.1 1.2 19.13791726
1.25 1.2 1.3 18.3663767
1.35 1.3 1.4 16.78752257
1.45 1.4 1.5 16.24000799
1.55 1.5 1.6 15.85834075
1.65 1.6 1.7 15.49431103
1.75 1.7 1.8 14.11562912
1.85 1.8 1.9 13.15960347
1.95 1.9 2 12.34407312
2.05 2 2.1 11.77338087
2.15 2.1 2.2 11.19098335
2.25 2.2 2.3 10.37777769
2.35 2.3 2.4 9.906886382
2.45 2.4 2.5 9.311252554
2.55 2.5 2.6 8.88699996
2.65 2.6 2.7 8.435666762
2.75 2.7 2.8 8.00603911
2.85 2.8 2.9 7.107634301
2.95 2.9 3 6.948516233
3.05 3 3.1 6.551433659
3.15 3.1 3.2 6.489713707
3.25 3.2 3.3 5.982752295
3.35 3.3 3.4 5.818942274
3.45 3.4 3.5 5.648610963
3.55 3.5 3.6 5.378463464
3.65 3.6 3.7 5.143551813
3.75 3.7 3.8 5.00676588
3.85 3.8 3.9 4.785453395
3.95 3.9 4 4.656044848
4.05 4 4.1 4.472099874
4.15 4.1 4.2 4.35740735
4.25 4.2 4.3 4.213804752
4.35 4.3 4.4 4.031459795
4.45 4.4 4.5 3.870827846
4.55 4.5 4.6 3.859805861
4.65 4.6 4.7 3.790301018
4.75 4.7 4.8 3.619753256
4.85 4.8 4.9 3.498362987
4.95 4.9 5 3.470549193
5.05 5 5.1 3.457674409
5.15 5.1 5.2 3.226962607
5.25 5.2 5.3 3.149051198
5.35 5.3 5.4 2.99172553
5.45 5.4 5.5 3.011998553
5.55 5.5 5.6 2.883340124
5.65 5.6 5.7 2.805283288
5.75 5.7 5.8 2.789369019
5.85 5.8 5.9 2.654373869
5.95 5.9 6 2.64560886
6.05 6 6.1 2.47549778
6.15 6.1 6.2 2.465302138
6.25 6.2 6.3 2.402677436
6.35 6.3 6.4 2.293501923
6.45 6.4 6.5 2.286569378
6.55 6.5 6.6 2.277445093
6.65 6.6 6.7 2.191492207
6.75 6.7 6.8 2.126975329
6.85 6.8 6.9 2.086054074
6.95 6.9 7 2.026494038
7.05 7 7.1 2.023335971
7.15 7.1 7.2 1.921792786
7.25 7.2 7.3 1.912818969
7.35 7.3 7.4 1.880511152
7.45 7.4 7.5 1.788065384
7.55 7.5 7.6 1.790994284
7.65 7.6 7.7 1.685774892
7.75 7.7 7.8 1.717996516
7.85 7.8 7.9 1.687286659
7.95 7.9 8 1.579345269
8.05 8 8.1 1.581250656
8.15 8.1 8.2 1.561765358
8.25 8.2 8.3 1.526057582
8.35 8.3 8.4 1.504010752
8.45 8.4 8.5 1.517681031
8.55 8.5 8.6 1.429603591
8.65 8.6 8.7 1.420889001
8.75 8.7 8.8 1.403843628
8.85 8.8 8.9 1.345447372
8.95 8.9 9 1.340293402
9.05 9 9.1 1.300613346
9.15 9.1 9.2 1.286352643
9.25 9.2 9.3 1.222866029
9.35 9.3 9.4 1.214753575
9.45 9.4 9.5 1.227558168
9.55 9.5 9.6 1.177003011
9.65 9.6 9.7 1.170032663
9.75 9.7 9.8 1.129199998
9.85 9.8 9.9 1.128137366
9.95 9.9 10 1.106576185
10.05 10 10.1 1.062163841
10.15 10.1 10.2 1.066161733
10.25 10.2 10.3 1.063603956
10.35 10.3 10.4 1.037918648
10.45 10.4 10.5 1.009122486
10.55 10.5 10.6 0.9841345891
