1.5 11.04522 11.108758 10.887231
4.5 3.7476124 3.7742225 3.6810645
7.5 1.7633199 1.7720724 1.7413952
10.5 0.9854472 0.99034214 0.97315092
13.5 0.62225443 0.62380564 0.61837108
16.5 0.4203785 0.42188006 0.41660623
19.5 0.30027335 0.30050355 0.29972157
22.5 0.2199867 0.22073012 0.21812258
25.5 0.16637197 0.16606584 0.16718524
28.5 0.12825338 0.12766939 0.12978012
31.5 0.10029336 0.10023084 0.10048292
34.5 0.080597129 0.080735262 0.080269691
37.5 0.064232731 0.064401518 0.063824807
40.5 0.052160468 0.0520737 0.052412958
43.5 0.043031165 0.043389773 0.042127853
46.5 0.034155356 0.033630788 0.035547934
49.5 0.028268821 0.027985306 0.029035817
52.5 0.023409904 0.023008924 0.024485696
55.5 0.020653977 0.020038074 0.022295766
58.5 0.01669452 0.015818513 0.019023747
61.5 0.014178841 0.013512185 0.01596212
64.5 0.012101033 0.011751166 0.013052003
67.5 0.010541848 0.010729225 0.010072796
70.5 0.0087636172 0.0088015092 0.0086900255
73.5 0.0073127202 0.0069867178 0.0082068764
76.5 0.0062999556 0.0061574677 0.0067068708
79.5 0.0054795271 0.0051379866 0.0064194321
82.5 0.005631574 0.0050203714 0.0072961999
85.5 0.0048212314 0.0045167939 0.0056659202
88.5 0.0040571677 0.0040228313 0.0041765768
91.5 0.0031313014 0.0030562142 0.0033608941
94.5 0.0034235819 0.0033529376 0.0036416801
97.5 0.002718178 0.0024141908 0.0035695211
100.5 0.002659179 0.0022848803 0.0037036326
103.5 0.0027965225 0.0023414231 0.0040636653
106.5 0.0025073754 0.002119852 0.0035928068
109.5 0.002324967 0.0017997409 0.0037900402
112.5 0.0017282578 0.0011943949 0.0032203968
115.5 0.0010076524 0.00082005304 0.0015507742
118.5 0.00012230643 -0.00018614502 0.00099991816
121.5 -8.7743067e-05 0.00011053588 -0.00060884696
124.5 -0.00013666766 -0.00022197583 0.0001267492
127.5 -0.00032933551 -0.0004749293 0.00010210865
130.5 -0.00085506239 -0.0011851538 9.1058178e-05
133.5 -0.00076633167 -0.00087088772 -0.00044744562
136.5 -0.00096093515 -0.0012615504 -9.2824322e-05
139.5 -0.0014132758 -0.0014737708 -0.0012165379
142.5 -0.0012710193 -0.0014316141 -0.00079243528
145.5 -0.0010970235 -0.0012634506 -0.00060090909
148.5 -0.0015804967 -0.0016442936 -0.0013731511
151.5 -0.0014002635 -0.0015251348 -0.0010195331
154.5 -0.0012585895 -0.0012625991 -0.0012200363
157.5 -0.0013083543 -0.0016678656 -0.000258306
160.5 -0.0011386957 -0.0015466347 5.1955263e-05
163.5 -0.00096373174 -0.0013855761 0.00026945833
166.5 -0.00099877173 -0.0015241935 0.00053414274
169.5 -0.00054583884 -0.00081785185 0.00026276814
172.5 -0.00064427854 -0.00099753006 0.00040010836
175.5 -0.00056667337 -0.0011080613 0.0010231492
178.5 -0.00033040075 -0.00082390218 0.0011246605
181.5 2.538612e-05 -0.00055874221 0.0017467444
184.5 6.7496375e-05 -0.0005018298 0.001749862
187.5 -6.7465444e-05 -0.00055130256 0.0013697248
190.5 0.00017530521 -0.00032034834 0.0016503731
193.5 -0.00010212463 -0.00028929981 0.00047327485
196.5 0.00017600775 9.8741699e-05 0.00043017563
