4.759043711337185463e-03 6.183491387907491012e-04 1.907735868993708564e-04 8.892096817854336821e-05 4.491946047796297869e-05 2.029819911766225015e-05 1.403342348319879432e-05 4.098190182916728682e-06 -1.025948421648050708e-06 -3.961578394452393183e-06 -6.452197040594726491e-06 -6.750771510524115199e-06 -7.124265915015415834e-06 -9.119542872436762563e-06 -9.725288430780418508e-06 -1.287886067117429292e-05 -1.354364356822376989e-05 -1.427052469742470836e-05 -1.603789485207505450e-05 -1.532801202351107567e-05 -1.503478582231044525e-05 -1.467876978477561499e-05 -1.301906659194097148e-05 -1.244806086716122754e-05 -1.078477649499324029e-05 -1.110507792339969987e-05 -1.165770782700688205e-05 -1.120429592826850444e-05 -1.014100919450780396e-05 -1.048489331855331568e-05 -1.088733808486233757e-05 -1.008009628050780082e-05 -1.033613785513508716e-05 -1.016057524318371197e-05 -9.500639200505072235e-06 -8.934809552185857997e-06 -8.308255583059806517e-06 -7.625239913699234706e-06 -6.906675411318820805e-06 -6.140936768017973522e-06 -6.865162433956494516e-06 -6.835098179920864004e-06 -6.782318455896184556e-06 -6.681557835994797154e-06 -5.668836067825522874e-06 -5.506789698941154456e-06 -4.825494863666417046e-06 -4.197380478956968879e-06 -3.404291620678003975e-06 -3.305400933851264341e-06 -2.691221051063170005e-06 -2.430560583353992775e-06 -2.599733450128808162e-06 -2.832061403590247945e-06 -2.642586070926975055e-06 -1.769135296747155118e-06 -1.468765975909918526e-06 -1.803357057995679541e-06 -1.708609050540938580e-06 -1.650057055929510085e-06 -1.851892698671710456e-06 -2.240698367412136691e-06 -1.667920181885873210e-06 -2.009368924789701218e-06 -1.664191736834765765e-06 -7.455695351861730036e-07
6.183491387907491012e-04 3.461836080553901259e-04 1.361325660200022073e-04 8.371136171838210649e-05 5.705769830327054015e-05 4.108166316243237309e-05 3.203758069823529789e-05 2.517322596480414722e-05 2.076787932490774128e-05 1.736163318643627854e-05 1.406557672818836395e-05 1.189320341348424736e-05 1.017546050021617604e-05 8.758922566931650713e-06 6.993614709233481393e-06 5.719829113432201848e-06 4.263583980439595751e-06 3.493565539850022900e-06 2.964377671204309371e-06 2.596942703376178420e-06 1.852611426263913445e-06 1.450417624435054860e-06 1.221801919983359057e-06 1.069340660495691917e-06 1.039253355733351212e-06 8.384727663796046890e-07 4.636456892164059379e-07 2.175701359432761878e-07 1.872009558638109813e-07 4.048980632215252883e-08 -1.597450995181737758e-07 -2.560299215834511982e-07 -3.456552098947935064e-07 -5.713935405459573229e-07 -5.618694284335184812e-07 -5.107908962621114381e-07 -5.035191706263675288e-07 -5.802364214345248847e-07 -4.151009609134478937e-07 -3.572795885910870345e-07 -5.941041135361088016e-07 -6.132809028993987337e-07 -8.104034065196326617e-07 -9.112038142238986788e-07 -6.171882396562411061e-07 -5.919867342596255049e-07 -7.099253210077829878e-07 -6.900407271268621300e-07 -6.198362727122862575e-07 -6.575993792566583246e-07 -5.595699217347472474e-07 -5.721612331042934550e-07 -6.235830077981132261e-07 -6.299582286335786214e-07 -5.564481906324169091e-07 -4.747604397379859274e-07 -3.285772561296808967e-07 -4.082281892379300115e-07 -2.915671176819328656e-07 -4.585303162944670852e-07 -3.234566505168391063e-07 -3.704627048210562583e-07 -2.638578084008035740e-07 -3.968580686538906957e-07 -2.718248810629796316e-07 -1.862398558446936363e-07
1.907735868993708564e-04 1.361325660200022073e-04 1.134442715938559866e-04 6.631755163389845410e-05 4.755206681186187800e-05 3.513261880180363651e-05 2.769563773979654745e-05 2.184223427703522259e-05 1.803074256063368761e-05 1.514955322385264371e-05 1.270637920508387137e-05 1.068599029497306763e-05 9.241534939375033319e-06 8.166021323090839827e-06 6.627811127409151337e-06 5.659314234753723729e-06 4.652345016671265291e-06 4.302457193744588477e-06 3.662640353339234620e-06 3.228770171116768797e-06 2.606219030214856606e-06 2.441398986708567583e-06 2.174357892662636865e-06 1.915424371460748980e-06 1.807317605238235277e-06 1.547052135262017666e-06 1.366360956863257851e-06 1.165740927109520760e-06 1.103132380646525859e-06 9.888807122350805347e-07 7.911208817478075628e-07 7.336414713583142457e-07 5.623918952445138882e-07 4.558163968259640786e-07 3.354958975206627342e-07 2.956412942494904324e-07 1.943841543488531182e-07 -2.183126754201250296e-08 -3.683543978262145466e-08 -1.174993001788792817e-08 -7.724634689023803334e-08 -6.462470559656330620e-08 -1.904037011773524628e-07 -2.280088576454647793e-07 -7.891227669258365678e-08 -6.430438175278701605e-08 -1.225694574941829839e-07 -5.303976021546271563e-08 -5.292864199487328879e-08 -8.581327266585035938e-08 -4.857198222525329211e-08 -2.803928247766540500e-08 -8.357066975954583051e-08 -1.535676232292049166e-07 -1.115846382481724347e-07 -9.779828793949171086e-08 -9.342878577811371113e-08 -1.105918938700394317e-07 4.598854349063506784e-10 -6.475788500253070580e-08 2.182252438690054964e-08 -2.538813463216418886e-08 -4.173408545698416711e-08 -9.422424043641427834e-08 -9.346524070238284508e-09 -5.629281675062561014e-08
8.892096817854336821e-05 8.371136171838210649e-05 6.631755163389845410e-05 5.976750225956598803e-05 3.951532912008748311e-05 2.972788297472876245e-05 2.386936324004118292e-05 1.928431175030157234e-05 1.613924027511821454e-05 1.362980603279942567e-05 1.131312143784947313e-05 9.704451291544714632e-06 8.426797538062447195e-06 7.608526546694151575e-06 6.332381260248508376e-06 5.357588599208801245e-06 4.654231673570163566e-06 4.238197990883307181e-06 3.693175792555153357e-06 3.342212908265115147e-06 2.825383000882235890e-06 2.528484403900589442e-06 2.231527616996134416e-06 2.023726895630245495e-06 1.838607725679475884e-06 1.591638624094926627e-06 1.488256611195003768e-06 1.227395024933536658e-06 1.160335593149767046e-06 9.921651850723027590e-07 9.282920462035584482e-07 7.930040895298113564e-07 6.261898880680856613e-07 5.191303918653200240e-07 4.140592188881437563e-07 3.874350833854988140e-07 2.817768887421798106e-07 1.228174773755367328e-07 1.140557302002787821e-07 6.661388170748975696e-08 2.458247195837382604e-08 -2.152827421527977027e-08 -9.038798573320877923e-08 -1.283785763874654128e-07 -7.918230569821895482e-08 -3.383638555056419576e-08 -4.890429492373446081e-08 -5.156883012691254342e-08 -6.237307933640423782e-08 -1.076386630454878500e-07 -1.058878450040776648e-07 -1.361140567315705130e-07 -1.770550583392931999e-07 -1.584483116465501023e-07 -1.691169279481737284e-07 -1.922401835153844313e-07 -1.700691989751406348e-07 -1.615591095123465618e-07 -7.862723107163218412e-08 -1.249647742239314056e-07 -3.501975728816926813e-08 -3.321000602207698023e-08 -4.182272596350458825e-08 -8.850660908548982847e-08 -2.918598709670976829e-08 -6.413015554784838905e-08
4.491946047796297869e-05 5.705769830327054015e-05 4.755206681186187800e-05 3.951532912008748311e-05 3.634331449519574887e-05 2.573988027276165737e-05 2.091229923398496438e-05 1.697128259498046076e-05 1.428823932195398067e-05 1.212668493098516416e-05 1.039143856809475787e-05 8.933907115355435143e-06 7.691971078425314422e-06 6.903151444495368453e-06 5.750255707153247080e-06 5.023259376366933676e-06 4.399040265680255116e-06 3.974102992916167397e-06 3.423988556368283308e-06 3.147264187341550076e-06 2.593472855457563944e-06 2.364081881127403679e-06 2.078337547882524908e-06 1.921130861114801073e-06 1.723622384190157617e-06 1.542341065328985510e-06 1.425186819058931544e-06 1.238781245220954628e-06 1.125741037633981897e-06 1.027968267373616836e-06 9.187561019368726439e-07 7.987874058493989531e-07 6.530564405109933804e-07 5.329287654726369350e-07 4.269099607407787683e-07 4.168085983524717253e-07 3.110949895883460218e-07 1.768915763161949281e-07 1.915311309049839154e-07 1.737943234060572532e-07 1.569331654804989569e-07 1.420169636760965553e-07 7.847862369579267980e-08 4.450265946080122815e-08 7.509311133717876444e-08 5.303770289752804133e-08 8.908182692684652658e-09 -3.181460579310502020e-08 -7.437321866537193213e-08 -1.101938832772223293e-07 -1.266333545323596053e-07 -1.597688821927911061e-07 -1.617945727267264322e-07 -1.657548849123093233e-07 -1.869498329848991425e-07 -2.109246746245776899e-07 -1.831752463009852861e-07 -1.911933383575840299e-07 -1.478242210700420230e-07 -1.672180701206197397e-07 -1.117751560975078423e-07 -1.202292688752994196e-07 -1.085270379084817116e-07 -1.542128594031559959e-07 -1.009653484370467624e-07 -9.995728705449094818e-08
2.029819911766225015e-05 4.108166316243237309e-05 3.513261880180363651e-05 2.972788297472876245e-05 2.573988027276165737e-05 2.392331818533892788e-05 1.843180388899378055e-05 1.506303618075649866e-05 1.278688364416793771e-05 1.079313424403473700e-05 9.259732171643753895e-06 7.868101402413423125e-06 6.735467184847390080e-06 6.002274081680524488e-06 5.029634355173808079e-06 4.414436431912338498e-06 3.801877411661147206e-06 3.472105635982036845e-06 2.977845623006080536e-06 2.720647988238207536e-06 2.267219860465267698e-06 2.058042049770849949e-06 1.843336654111585553e-06 1.633820055474087241e-06 1.407562550980429385e-06 1.267039687133592738e-06 1.177412614504958651e-06 1.052469691723502448e-06 9.284024905224904817e-07 8.600382226416893699e-07 7.647271770050199104e-07 6.566819603158850466e-07 5.355752063459571169e-07 4.479642015980059373e-07 3.609692601897121378e-07 3.003755511600172838e-07 2.249399265599381153e-07 1.318576766153155482e-07 1.116358762125827917e-07 6.649255245100044419e-08 7.606721958066807373e-08 4.602457813514271178e-08 -1.932877466298497111e-08 -2.450190259280759379e-08 4.662881990202035457e-09 -6.807383308461682061e-09 -3.761380509968995047e-08 -4.134971241687956404e-08 -6.741503941946538736e-08 -8.709865457348469602e-08 -8.454505551473647723e-08 -9.347415655512263346e-08 -1.008795485252833552e-07 -9.629391565120431438e-08 -1.005365766087875594e-07 -1.312892928505667743e-07 -1.202235392807932223e-07 -1.385297918069472916e-07 -1.086570606447715354e-07 -1.292411972974524399e-07 -8.978397763182340961e-08 -1.045022897733092587e-07 -1.033156454534116341e-07 -1.225761450266319551e-07 -6.913029379116894234e-08 -6.784570086239040352e-08
1.403342348319879432e-05 3.203758069823529789e-05 2.769563773979654745e-05 2.386936324004118292e-05 2.091229923398496438e-05 1.843180388899378055e-05 1.809929282292852354e-05 1.408466406466131345e-05 1.199514812863625031e-05 1.024120935017681953e-05 8.727103048778070800e-06 7.511866528976090007e-06 6.481906592192788852e-06 5.734637307922343523e-06 4.871651476663270034e-06 4.276938347858732120e-06 3.762785393704856406e-06 3.409830851753171265e-06 2.941131585992479309e-06 2.681784277277963523e-06 2.263826408301700334e-06 2.037593797611484975e-06 1.819894770249372235e-06 1.598634798900107876e-06 1.405574429656713569e-06 1.274844786524732354e-06 1.150440751910049811e-06 1.031597476961031885e-06 9.329181135081539671e-07 8.643252457586943137e-07 7.659562528701839136e-07 6.521913177986121286e-07 5.694884569763473070e-07 4.799270117584180480e-07 3.721468145154402385e-07 3.287933415726560174e-07 2.758872390612419718e-07 1.874264474503709986e-07 1.770539394880215618e-07 1.415254294359389127e-07 1.226284453423798800e-07 9.680651763503260076e-08 5.080498709638285648e-08 5.168467259480158091e-08 6.129034392391988982e-08 4.459406885506608596e-08 2.490567791114653639e-08 5.280931598228110446e-08 9.352186181585239620e-10 -8.841528353060416129e-09 -3.337999109154533461e-08 -4.486507164363703448e-08 -3.802357909382305860e-08 -4.476083357797893619e-08 -3.148828795178471704e-08 -4.727476183931779866e-08 -3.740930047275335802e-08 -5.037802533398209429e-08 -4.301031198569126386e-08 -4.491403200145267935e-08 -5.192417046915574227e-09 -1.128072416508553683e-08 -1.245229269882767192e-08 -4.214265100075789613e-08 -1.913636408951176212e-08 -3.341054445564090698e-08
4.098190182916728682e-06 2.517322596480414722e-05 2.184223427703522259e-05 1.928431175030157234e-05 1.697128259498046076e-05 1.506303618075649866e-05 1.408466406466131345e-05 1.371733870337996484e-05 1.124189337941059129e-05 9.676704310217965928e-06 8.345424877533270871e-06 7.229767635995020850e-06 6.229226898753068577e-06 5.549678375222969144e-06 4.694256830889949980e-06 4.161752913845391701e-06 3.652737116757135803e-06 3.290085354211978548e-06 2.880148655757207813e-06 2.601711063217647670e-06 2.158824863767427589e-06 1.939205794587687606e-06 1.744036568045036990e-06 1.546786008383233513e-06 1.377571120599353108e-06 1.217510254291611126e-06 1.102885132006323863e-06 1.005609582804044949e-06 8.948302372585169825e-07 8.181396692260321808e-07 7.223881379004362740e-07 6.338841598891592917e-07 5.511602307668987143e-07 4.922490507224934537e-07 3.895090382900303308e-07 3.394788831785615774e-07 2.777178152970102398e-07 1.958089328603900693e-07 1.772951642152046680e-07 1.479465019502273792e-07 1.463327482587493515e-07 1.087107672697981933e-07 6.559133812001341497e-08 5.440639238716838750e-08 5.334859723183672009e-08 4.474657164091621043e-08 2.077022190826352403e-08 3.364269177564568841e-08 -4.623705797595788234e-09 -4.118594040542839249e-08 -4.948880390006875790e-08 -6.973509047667927001e-08 -7.406960352427563855e-08 -6.796876983152442300e-08 -7.985702754857283188e-08 -9.930437579839299094e-08 -8.045157813590057582e-08 -8.416147237397438998e-08 -6.999474963282836199e-08 -6.256200761342975742e-08 -4.487385185954152367e-08 -4.984758545659639327e-08 -6.470608110039206531e-08 -8.031255673598163721e-08 -5.044491086842472182e-08 -5.466878799774324942e-08
-1.025948421648050708e-06 2.076787932490774128e-05 1.803074256063368761e-05 1.613924027511821454e-05 1.428823932195398067e-05 1.278688364416793771e-05 1.199514812863625031e-05 1.124189337941059129e-05 1.125740600061241811e-05 9.331318723130466124e-06 8.118556768188953948e-06 7.082764177597747915e-06 6.125474441040516108e-06 5.456698319350719215e-06 4.654086845780653169e-06 4.102207918176910887e-06 3.607276241504966171e-06 3.225766131675683430e-06 2.797202739478043336e-06 2.510627822312425207e-06 2.107847630016472406e-06 1.882750006346508595e-06 1.677396612526143214e-06 1.466212357019486283e-06 1.314178300032531683e-06 1.160725066178027307e-06 1.029937575790621097e-06 9.306924074897299134e-07 8.201494660419198364e-07 7.407560802430302613e-07 6.629402284889214584e-07 5.716581629765468538e-07 4.962974480883658363e-07 4.450027388394447037e-07 3.489254842463305927e-07 3.040374942980685946e-07 2.667958925924287739e-07 1.882896406078460812e-07 1.817371030984291041e-07 1.359808951374193909e-07 1.395244602224783919e-07 9.070488724205384351e-08 5.820851274640128920e-08 5.338802575553918730e-08 5.501061194865224479e-08 4.524880452581216037e-08 1.125308646702476354e-08 2.029464262503511355e-08 -1.955975570002900856e-08 -6.340801190658376531e-08 -7.567214163708005482e-08 -8.113226852922895904e-08 -8.519132027852294312e-08 -8.006007971142624036e-08 -8.671438139115406826e-08 -8.946496700557424456e-08 -7.425736678890311957e-08 -7.812913922442722818e-08 -5.788786487718326858e-08 -6.349215466384158462e-08 -4.984013801623312100e-08 -6.151060969584633937e-08 -7.209724575271346185e-08 -8.469493298247770754e-08 -5.379907129741910592e-08 -6.083214757690641343e-08
-3.961578394452393183e-06 1.736163318643627854e-05 1.514955322385264371e-05 1.362980603279942567e-05 1.212668493098516416e-05 1.079313424403473700e-05 1.024120935017681953e-05 9.676704310217965928e-06 9.331318723130466124e-06 9.443903065439239008e-06 7.924255103267913944e-06 7.000294399525424948e-06 6.075961657241847463e-06 5.471723488160289263e-06 4.666061918930736131e-06 4.133462389827301467e-06 3.661688973553465034e-06 3.295043574358864664e-06 2.873492076351739481e-06 2.568807550317036747e-06 2.170157174819302641e-06 1.938172370628633831e-06 1.720994073231525139e-06 1.498243981139398849e-06 1.352175419893501632e-06 1.200352596428626377e-06 1.063233588303635177e-06 9.506242359615315606e-07 8.460725611848143612e-07 7.627596385310742452e-07 6.751667591048989153e-07 5.806605821430571478e-07 4.994164660050390517e-07 4.485318695887145902e-07 3.554325586341585478e-07 2.918766619075392650e-07 2.723670026975570698e-07 1.949379418607880668e-07 1.772402622463122726e-07 1.268052121545650148e-07 1.342123232384342869e-07 8.181596243612126753e-08 5.946675844693294563e-08 4.952304008601972851e-08 3.878283610903878747e-08 2.877288678974427325e-08 4.302214422599995463e-10 4.972034501717796911e-09 -4.300014506767000261e-08 -7.319902162954809533e-08 -8.324113177572151751e-08 -8.712720368840608797e-08 -9.866761291801204760e-08 -9.928063517445384723e-08 -1.100107344040556330e-07 -1.178048403628502174e-07 -8.837081577346509996e-08 -1.046041568398281759e-07 -9.830047270588294515e-08 -9.699100599146433652e-08 -8.284739972300373137e-08 -9.681768145615892115e-08 -1.097683542377898830e-07 -1.078764352485868412e-07 -8.872604048129281203e-08 -9.287104874697362052e-08
